123,30
85,50
80,3
24,34
95,1
72,29
11,96
120,19
61,67
88,122
92,80
122,65
116,77
114,74
0,6
60,80
9,84
114,104
85,59
5,97
27,0
30,19
19,91
86,107
86,50
115,14
36,104
91,22
50,91
28,110
44,37
67,30
14,24
89,19
121,116
19,23
7,39
115,93
18,73
15,78
25,3
92,61
107,56
83,29
19,112
11,63
21,78
94,35
103,55
55,96
44,74
120,51
113,107
17,4
52,32
82,77
35,47
10,14
103,93
43,122
77,55
58,99
5,24
6,108
79,61
77,123
8,69
47,121
48,64
125,100
96,80
49,4
127,59
18,102
24,62
96,102
117,26
73,122
50,79
103,2
13,52
125,21
121,44
14,41
108,12
92,62
81,91
121,99
65,17
33,33
119,22
60,64
17,110
16,120
112,29
44,110
50,37
26,64
78,7
76,91
84,40
25,37
3,18
8,68
35,42
102,27
64,34
91,81
16,107
73,1
8,117
111,58
26,9
123,104
16,71
67,100
112,92
9,115
110,18
56,18
60,30
45,124
64,8
78,80
116,23
81,124
13,64
55,39
16,90
121,83
63,105
48,72
93,30
90,21
48,22
51,93
19,115
102,97
67,90
120,21
85,13
45,31
63,61
122,57
16,57
34,64
1,127
